time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780335104.422765,switch_lane,5.620106430513444,0.0,0.0,3.842621713933436,0.0,0.0,3.842621713933436,3.834650126236072,8.333333333333334,0.0,0.0,0.0,0.0,0.7853145362117289,0.015277777777777777
1780335104.4727616,switch_lane,5.813226948893233,0.0,0.0,3.882096174227738,0.0,0.0,3.882096174227738,3.8663838511464492,8.333333333333334,0.0,0.0,0.0,0.0,0.7755453666109453,0.015277777777777777
1780335104.5227635,switch_lane,6.0083054110028025,0.0,0.0,3.920945859479567,0.0,0.0,3.920945859479567,3.913224842683952,8.333333333333334,0.0,0.0,0.0,0.0,0.761705203278856,0.016666666666666666
1780335104.5727549,switch_lane,6.205311644946012,0.0,0.0,3.9592124253336025,0.0,0.0,3.9592124253336025,3.943974422844847,8.333333333333334,0.0,0.0,0.0,0.0,0.7529703209142689,0.016666666666666666
1780335104.6227608,switch_lane,6.404217188236532,0.0,0.0,3.9969231228042856,0.0,0.0,3.9969231228042856,3.9894247315757574,8.333333333333334,0.0,0.0,0.0,0.0,0.7405317091192467,0.018055555555555554
1780335104.6727529,switch_lane,6.604995091973986,0.0,0.0,4.034111139924488,0.0,0.0,4.034111139924488,4.019297647796778,8.333333333333334,0.0,0.0,0.0,0.0,0.7326436743795428,0.018055555555555554
1780335104.7227664,switch_lane,6.8076197689859566,0.0,0.0,4.0707980421983025,0.0,0.0,4.0707980421983025,4.063500226020502,8.333333333333334,0.0,0.0,0.0,0.0,0.7213597808306069,0.019444444444444445
1780335104.7727637,switch_lane,7.012066864832071,0.0,0.0,4.107011430305207,0.0,0.0,4.107011430305207,4.092582127318488,8.333333333333334,0.0,0.0,0.0,0.0,0.7141720123583175,0.019444444444444445
1780335104.8227623,switch_lane,7.218313145454432,0.0,0.0,4.142768732815436,0.0,0.0,4.142768732815436,4.135653382066146,8.333333333333334,0.0,0.0,0.0,0.0,0.7038453054558342,0.019444444444444445
1780335104.8727648,switch_lane,7.426336519706827,0.0,0.0,4.178104864436053,0.0,0.0,4.178104864436053,4.164014758490445,8.333333333333334,0.0,0.0,0.0,0.0,0.6972392528004399,0.020833333333333332
1780335104.9227676,switch_lane,7.636116437867839,0.0,0.0,4.213023833912694,0.0,0.0,4.213023833912694,4.206074476024981,8.333333333333334,0.0,0.0,0.0,0.0,0.6876619980800767,0.020833333333333332
1780335104.9727626,switch_lane,7.84763196115282,0.0,0.0,4.247533215714422,0.0,0.0,4.247533215714422,4.233777599671182,8.333333333333334,0.0,0.0,0.0,0.0,0.681533334286117,0.022222222222222223
1780335105.0227628,switch_lane,8.06086309845942,0.0,0.0,4.281651316905605,0.0,0.0,4.281651316905605,4.274858680396585,8.333333333333334,0.0,0.0,0.0,0.0,0.6726694621755138,0.022222222222222223
1780335105.0727558,switch_lane,8.275790784513724,0.0,0.0,4.315397443967295,0.0,0.0,4.315397443967295,4.30194324052486,8.333333333333334,0.0,0.0,0.0,0.0,0.666958098841067,0.022222222222222223
1780335105.1227603,switch_lane,8.49239668261841,0.0,0.0,4.348781806744006,0.0,0.0,4.348781806744006,4.342133767000707,8.333333333333334,0.0,0.0,0.0,0.0,0.6586590944526689,0.02361111111111111
1780335105.172755,switch_lane,8.710663079507244,0.0,0.0,4.38181914801412,0.0,0.0,4.38181914801412,4.368645631545773,8.333333333333334,0.0,0.0,0.0,0.0,0.6532909871827384,0.02361111111111111
1780335105.2227602,switch_lane,8.930572817987464,0.0,0.0,4.414517103798619,0.0,0.0,4.414517103798619,4.408004634727237,8.333333333333334,0.0,0.0,0.0,0.0,0.6454644064960746,0.025
1780335105.272758,switch_lane,9.152109245856423,0.0,0.0,4.446888184688,0.0,0.0,4.446888184688,4.433978843098443,8.333333333333334,0.0,0.0,0.0,0.0,0.6403860095924285,0.025
1780335105.3227644,switch_lane,9.375256173812916,0.0,0.0,4.478938486213521,0.0,0.0,4.478938486213521,4.472554110983378,8.333333333333334,0.0,0.0,0.0,0.0,0.6329603414763163,0.02638888888888889
1780335105.372756,switch_lane,9.599997838525372,0.0,0.0,4.510678896892823,0.0,0.0,4.510678896892823,4.498019850026003,8.333333333333334,0.0,0.0,0.0,0.0,0.6281288737879596,0.02638888888888889
1780335105.4227612,switch_lane,9.826318870035305,0.0,0.0,4.542114336174273,0.0,0.0,4.542114336174273,4.535851708168252,8.333333333333334,0.0,0.0,0.0,0.0,0.621046237691842,0.027777777777777776
1780335105.4727604,switch_lane,10.054204262232542,0.0,0.0,4.57325438984016,0.0,0.0,4.57325438984016,4.560833796253429,8.333333333333334,0.0,0.0,0.0,0.0,0.6164268604922798,0.027777777777777776
1780335105.5227635,switch_lane,10.283639346457196,0.0,0.0,4.604103032061607,0.0,0.0,4.604103032061607,4.597956709766833,8.333333333333334,0.0,0.0,0.0,0.0,0.6096399954917562,0.027777777777777776
1780335105.5727568,switch_lane,10.514609767435156,0.0,0.0,4.634668781370855,0.0,0.0,4.634668781370855,4.622476451203995,8.333333333333334,0.0,0.0,0.0,0.0,0.605204218620699,0.029166666666666667
1780335105.6227612,switch_lane,10.747101461712518,0.0,0.0,4.664954845295263,0.0,0.0,4.664954845295263,4.658920125124344,8.333333333333334,0.0,0.0,0.0,0.0,0.5986744379915523,0.029166666666666667
1780335105.6727598,switch_lane,10.981100921599028,0.0,0.0,4.694981277358926,0.0,0.0,4.694981277358926,4.683003578454472,8.333333333333334,0.0,0.0,0.0,0.0,0.5943836309637414,0.030555555555555555
1780335105.7227612,switch_lane,11.216594818221019,0.0,0.0,4.724730871035868,0.0,0.0,4.724730871035868,4.718803164574196,8.333333333333334,0.0,0.0,0.0,0.0,0.5880602671017181,0.030555555555555555
1780335105.7727542,switch_lane,11.45356948095554,0.0,0.0,4.754213372582205,0.0,0.0,4.754213372582205,4.742452249256013,8.333333333333334,0.0,0.0,0.0,0.0,0.5839234902223742,0.03194444444444444
1780335105.8227627,switch_lane,11.692011694391395,0.0,0.0,4.783433855583984,0.0,0.0,4.783433855583984,4.777610805075518,8.333333333333334,0.0,0.0,0.0,0.0,0.5778198368738323,0.03194444444444444
1780335105.8727608,switch_lane,11.931908548580964,0.0,0.0,4.812399729382285,0.0,0.0,4.812399729382285,4.8008440000768475,8.333333333333334,0.0,0.0,0.0,0.0,0.5738128961719946,0.03333333333333333
1780335105.9227633,switch_lane,12.17324736676679,0.0,0.0,4.841113058559056,0.0,0.0,4.841113058559056,4.835390751157127,8.333333333333334,0.0,0.0,0.0,0.0,0.5678891597461773,0.03333333333333333
1780335105.9727552,switch_lane,12.416015672113238,0.0,0.0,4.869579788790305,0.0,0.0,4.869579788790305,4.858222801864842,8.333333333333334,0.0,0.0,0.0,0.0,0.5639947623330492,0.034722222222222224
1780335106.0227606,switch_lane,12.660201169667356,0.0,0.0,4.897801296549454,0.0,0.0,4.897801296549454,4.892176784342416,8.333333333333334,0.0,0.0,0.0,0.0,0.5582308716703368,0.034722222222222224
1780335106.072755,switch_lane,12.905791734326298,0.0,0.0,4.925782980166133,0.0,0.0,4.925782980166133,4.914619215375115,8.333333333333334,0.0,0.0,0.0,0.0,0.5544377910095575,0.03611111111111111
