time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780335082.46897,short_platform,168.3487739545444,0.0,0.0,0.8495508400765773,0.0,0.0,0.8495508400765773,0.8647033004631303,0.6,0.0,0.0,0.0,0.0,-1.4524203498004953,0.9712643678160919
1780335082.5189633,short_platform,168.389404809496,0.0,0.0,0.7765398097918462,0.0,0.0,0.7765398097918462,0.7765398097918462,0.6,0.0,0.0,0.0,0.0,-1.2797902771039893,0.9712643678160919
1780335082.568976,short_platform,168.42653137745538,0.0,0.0,0.7095458050543084,0.0,0.0,0.7095458050543084,0.7224195622974784,0.6,0.0,0.0,0.0,0.0,-1.1731781194422721,0.9712643678160919
1780335082.6189675,short_platform,168.4604679906448,0.0,0.0,0.6489355961911689,0.0,0.0,0.6489355961911689,0.6489355961911689,0.6,0.0,0.0,0.0,0.0,-1.0275196937278583,0.9712643678160919
1780335082.6689649,short_platform,168.49153031544589,0.0,0.0,0.5945076168141947,0.0,0.0,0.5945076168141947,0.6049127385584849,0.6,0.0,0.0,0.0,0.0,-0.9396621252170945,0.9712643678160919
1780335082.71896,short_platform,168.5200148892269,0.0,0.0,0.5457458770742042,0.0,0.0,0.5457458770742042,0.5457458770742042,0.6,0.0,0.0,0.0,0.0,0.0,0.9712643678160919
1780335082.7689981,short_platform,168.54658911359388,0.0,0.0,0.522469708530331,0.0,0.0,0.522469708530331,0.5247062481408912,0.6,0.0,0.0,0.0,0.0,0.15144505088353305,0.9712643678160919
1780335082.8189638,short_platform,168.57261409081323,0.0,0.0,0.520329280640118,0.0,0.0,0.520329280640118,0.520329280640118,0.6,0.0,0.0,0.0,0.0,0.16163147854076332,0.9712643678160919
1780335082.8689587,short_platform,168.59873403670073,0.0,0.0,0.5250326152475029,0.0,0.0,0.5250326152475029,0.5238439406894253,0.6,0.0,0.0,0.0,0.0,0.15552846367833534,0.9712643678160919
1780335082.9189591,short_platform,168.62514959366277,0.0,0.0,0.5317163653166831,0.0,0.0,0.5317163653166831,0.5317163653166831,0.6,0.0,0.0,0.0,0.0,0.1410618217050985,0.9712643678160919
1780335082.968964,short_platform,168.65190921848315,0.0,0.0,0.5386412902648048,0.0,0.0,0.5386412902648048,0.5372750682965315,0.6,0.0,0.0,0.0,0.0,0.13071373274323203,0.9712643678160919
1780335083.018957,short_platform,168.67900765019084,0.0,0.0,0.5452189051755871,0.0,0.0,0.5452189051755871,0.5452189051755871,0.6,0.0,0.0,0.0,0.0,0.11585889403574226,0.9712643678160919
1780335083.0689557,short_platform,168.70642202390104,0.0,0.0,0.5512672319489107,0.0,0.0,0.5512672319489107,0.5501030305225346,0.6,0.0,0.0,0.0,0.0,0.10670379358149953,0.9712643678160919
1780335083.1189585,short_platform,168.73412500859394,0.0,0.0,0.5567647722946426,0.0,0.0,0.5567647722946426,0.5567647722946426,0.6,0.0,0.0,0.0,0.0,0.0941974626557488,0.9741379310344828
1780335083.168954,short_platform,168.762089468994,0.0,0.0,0.5617322650580984,0.0,0.0,0.5617322650580984,0.5607798962727683,0.6,0.0,0.0,0.0,0.0,0.08664965515626484,0.9741379310344828
1780335083.2189524,short_platform,168.7902900092806,0.0,0.0,0.5662148713747709,0.0,0.0,0.5662148713747709,0.5662148713747709,0.6,0.0,0.0,0.0,0.0,0.07641954607130068,0.9741379310344828
1780335083.2689688,short_platform,168.81870338278705,0.0,0.0,0.570252615001327,0.0,0.0,0.570252615001327,0.5694790950783929,0.6,0.0,0.0,0.0,0.0,0.07026693782679545,0.9741379310344828
1780335083.3189576,short_platform,168.84730849565545,0.0,0.0,0.5738908528798023,0.0,0.0,0.5738908528798023,0.5738908528798023,0.6,0.0,0.0,0.0,0.0,0.06193911822059325,0.9741379310344828
1780335083.3689525,short_platform,168.8760862764884,0.0,0.0,0.5771653414763728,0.0,0.0,0.5771653414763728,0.5765382017574632,0.6,0.0,0.0,0.0,0.0,0.056933737287918465,0.9741379310344828
