time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780334976.9322531,highspeed_stop,1.69100247464325,0.0,0.0,2.371823805626268,0.0,0.0,2.371823805626268,2.371823805626268,4.466834734485387,0.0,0.0,0.0,0.0,1.5893776319515034,0.003105590062111801
1780334976.9822528,highspeed_stop,1.8116055265472861,0.0,0.0,2.4517424199705236,0.0,0.0,2.4517424199705236,2.436073492799059,4.466834734485387,0.0,0.0,0.0,0.0,1.4854386216338473,0.004140786749482402
1780334977.0322545,highspeed_stop,1.9360981600786378,0.0,0.0,2.527103783196186,0.0,0.0,2.527103783196186,2.527103783196186,4.466834734485387,0.0,0.0,0.0,0.0,1.3388292785793512,0.004140786749482402
1780334977.0822759,highspeed_stop,2.064225409860647,0.0,0.0,2.597948900367299,0.0,0.0,2.597948900367299,2.58337275511586,4.737793696791343,0.0,0.0,0.0,0.0,1.7926026364597707,0.004140786749482402
1780334977.1322153,highspeed_stop,2.1960842163432654,0.0,0.0,2.677514473880765,0.0,0.0,2.677514473880765,2.677514473880765,4.737793696791343,0.0,0.0,0.0,0.0,1.641985683854918,0.004140786749482402
1780334977.1822603,highspeed_stop,2.3320008564847408,0.0,0.0,2.758805191244635,0.0,0.0,2.758805191244635,2.742769649168205,4.737793696791343,0.0,0.0,0.0,0.0,1.5356105705824517,0.005175983436853002
1780334977.2322543,highspeed_stop,2.4718981177211927,0.0,0.0,2.836272338296739,0.0,0.0,2.836272338296739,2.836272338296739,4.737793696791343,0.0,0.0,0.0,0.0,1.3833841759591943,0.005175983436853002
1780334977.282252,highspeed_stop,2.6155993178426753,0.0,0.0,2.9135977384405622,0.0,0.0,2.9135977384405622,2.8971784370736606,4.994073055283275,0.0,0.0,0.0,0.0,1.799482032899181,0.005175983436853002
1780334977.3322518,highspeed_stop,2.7633872283611294,0.0,0.0,2.998137280144696,0.0,0.0,2.998137280144696,2.998137280144696,4.994073055283275,0.0,0.0,0.0,0.0,1.6341016258368333,0.006211180124223602
1780334977.3822572,highspeed_stop,2.915377845025772,0.0,0.0,3.080813368402406,0.0,0.0,3.080813368402406,3.0646493866804376,4.994073055283275,0.0,0.0,0.0,0.0,1.5244281393804404,0.006211180124223602
1780334977.4322107,highspeed_stop,3.0714037409724044,0.0,0.0,3.1610893679736067,0.0,0.0,3.1610893679736067,3.1610893679736067,5.237828008789241,0.0,0.0,0.0,0.0,1.8555608999158273,0.006211180124223602
1780334977.4822686,highspeed_stop,3.2316316802517244,0.0,0.0,3.2484512932039964,0.0,0.0,3.2484512932039964,3.2308637221924528,5.237828008789241,0.0,0.0,0.0,0.0,1.7403068450634698,0.006211180124223602
1780334977.5322545,highspeed_stop,3.3962260081132927,0.0,0.0,3.334678476295789,0.0,0.0,3.334678476295789,3.334678476295789,5.237828008789241,0.0,0.0,0.0,0.0,1.567550009329488,0.007246376811594203
1780334977.5822515,highspeed_stop,3.56501385064423,0.0,0.0,3.4166225974177347,0.0,0.0,3.4166225974177347,3.399984436110338,5.470732932414788,0.0,0.0,0.0,0.0,1.926392561301017,0.007246376811594203
1780334977.6322043,highspeed_stop,3.738028162382282,0.0,0.0,3.504643067333242,0.0,0.0,3.504643067333242,3.504643067333242,5.470732932414788,0.0,0.0,0.0,0.0,1.7531040566604599,0.007246376811594203
1780334977.6822073,highspeed_stop,3.915469806032663,0.0,0.0,3.5924528564318443,0.0,0.0,3.5924528564318443,3.575221050254619,5.470732932414788,0.0,0.0,0.0,0.0,1.6349044453289365,0.008281573498964804
1780334977.7322075,highspeed_stop,4.097209479734038,0.0,0.0,3.6778247856448427,0.0,0.0,3.6778247856448427,3.6778247856448427,5.694119368783759,0.0,0.0,0.0,0.0,1.9120422818481915,0.008281573498964804
1780334977.782207,highspeed_stop,4.283370957678854,0.0,0.0,3.76887412449223,0.0,0.0,3.76887412449223,3.7506352988622527,5.694119368783759,0.0,0.0,0.0,0.0,1.7899626686412247,0.009316770186335404
1780334977.8322053,highspeed_stop,4.474059802011108,0.0,0.0,3.8579362807140285,0.0,0.0,3.8579362807140285,3.8579362807140285,5.694119368783759,0.0,0.0,0.0,0.0,1.6090476300705197,0.009316770186335404
1780334977.8822215,highspeed_stop,4.6691210202136615,0.0,0.0,3.9457850523780507,0.0,0.0,3.9457850523780507,3.92755110052939,5.909066927536783,0.0,0.0,0.0,0.0,1.9237043366000903,0.009316770186335404
